sm	R	N	dims	filename	mu	r	m	N	range1	range2	ntypes	sb	sm	nsteps	stepsize	sigma	final0	final1	final2	time0	time1	time2	size0	size1	size2	hit100.0	hit100.1	hit100.2
sm-.01	R-20	N-1000	1D	68578-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0644383309107668	0.695973880597015	0.698818905472637	24975	24975	1050	421	40	40	24975	24975	150
sm-.01	R-20	N-1000	1D	68786-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0683240803110339	0.713014676616915	0.739745273631841	24975	24975	850	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	1D	70445-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0672658678105908	0.737380970149254	0.727956467661692	24975	24975	900	421	40	40	24975	24975	75
sm-.01	R-20	N-1000	1D	72096-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0668352182082462	0.758625497512438	0.714341417910448	24975	24975	1300	421	40	40	24975	24975	175
sm-.01	R-20	N-1000	1D	74855-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0672467354439205	0.743118034825871	0.723187313432836	24975	24975	1125	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	1D	76202-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0696409992791387	0.729042537313433	0.750607213930348	24975	24975	900	421	40	40	24975	24975	250
sm-.01	R-20	N-1000	1D	7740-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0673166471679607	0.732429104477612	0.699692039800995	24975	24975	925	421	40	40	24975	24975	50
sm-.01	R-20	N-1000	1D	78069-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0710008863048179	0.759152114427861	0.733026990049751	24975	24975	625	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	78739-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0665143876815448	0.718557960199005	0.725060447761194	24975	24975	925	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	1D	79865-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0673988135332837	0.7181407960199	0.713944651741294	24975	24975	775	421	40	40	24975	24975	75
sm-.01	R-20	N-1000	1D	81301-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0723053379184836	0.765255721393035	0.746809825870647	24975	24975	675	421	40	40	24975	24975	75
sm-.01	R-20	N-1000	1D	82188-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0632678649507805	0.72399763681592	0.694071766169154	24975	24975	750	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	1D	82264-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0647433261247208	0.699341666666667	0.698757711442786	24975	24975	1575	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	82966-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0674107491048321	0.704534203980099	0.730470895522388	24975	24975	1125	421	40	40	24975	24975	150
sm-.01	R-20	N-1000	1D	84441-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0704466621760556	0.730387313432836	0.752707338308458	24975	24975	950	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	86764-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0727318868838704	0.752160696517413	0.751400995024876	24975	24975	1050	421	40	40	24975	24975	275
sm-.01	R-20	N-1000	1D	88772-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.06961153850699	0.707124004975124	0.758588308457712	24975	24975	800	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	89998-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0745344418052257	0.776946393034826	0.764100373134328	24975	24975	1150	421	40	40	24975	24975	175
sm-.01	R-20	N-1000	1D	90002-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0639111449876508	0.706145646766169	0.709294651741294	24975	24975	1225	421	40	40	24975	24975	150
sm-.01	R-20	N-1000	1D	90129-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0719263067087366	0.735664179104478	0.757683457711443	24975	24975	800	421	40	40	24975	24975	150
sm-.01	R-20	N-1000	1D	92528-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0679952494061758	0.704920273631841	0.740265796019901	24975	24975	800	421	40	40	24975	24975	175
sm-.01	R-20	N-1000	1D	95022-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0695661124307205	0.729789427860696	0.733180845771144	24975	24975	850	421	40	40	24975	24975	200
sm-.01	R-20	N-1000	1D	9582-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0704646482551612	0.720434452736318	0.769746144278607	24975	24975	750	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	1D	95986-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0621760083194479	0.69551815920398	0.690364427860697	24975	24975	775	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	96092-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0665072854256036	0.700209203980099	0.70150907960199	24975	24975	1250	421	40	40	24975	24975	350
sm-.01	R-20	N-1000	1D	96868-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0661392325782016	0.752712064676617	0.690065547263682	24975	24975	1125	421	40	40	24975	24975	150
sm-.01	R-20	N-1000	1D	97075-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0680502593918767	0.713028109452736	0.716979353233831	24975	24975	700	421	40	40	24975	24975	175
sm-.01	R-20	N-1000	1D	97842-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0659532858273951	0.72667960199005	0.709080845771144	24975	24975	800	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	97871-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0701953061296841	0.739222512437811	0.740403731343284	24975	24975	1025	421	40	40	24975	24975	175
sm-.01	R-20	N-1000	1D	98386-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.068125228962078	0.725869278606965	0.737911940298507	24975	24975	1125	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	9888-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.071839011592867	0.723787313432836	0.767196393034826	24975	24975	975	421	40	40	24975	24975	150
sm-.01	R-20	N-1000	1D	99019-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.063355632762553	0.690778855721393	0.693756592039801	24975	24975	750	421	40	40	24975	24975	200
sm-.01	R-20	N-1000	1D	99097-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0695818768390825	0.716857835820895	0.731833830845771	24975	24975	1050	421	40	40	24975	24975	100
sm-.01	R-20	N-1000	1D	99591-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0757316978055093	0.776792786069652	0.760485696517413	24975	24975	1000	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	1D	99871-r1-501-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0675281904019097	0.732306343283582	0.739503855721393	24975	24975	900	421	40	40	24975	24975	125
sm-.01	R-20	N-1000	2D	11031-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	14291-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	17368-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	18212-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	18231-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	21868-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	22829-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	23679-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	28073-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	31124-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	31777-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	35914-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	3965-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	40002-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	40746-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	42142-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	42991-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	43239-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	46790-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	47525-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	48551-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	59522-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	61745-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	62013-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	63475-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	64765-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	65076-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	67039-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	67102-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	70690-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	73126-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	76388-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	7657-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	81653-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	8475-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	86805-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	8831-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	9542-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	97602-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-1000	2D	99388-r101-101-sb0.01-sm-0.01-N1000-pophistory-run.Rdata	0	0.3	0.2	1000	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-20	N-4000	1D	10692-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0706558005695986	0.758996517412935	0.738314552238806	24975	24975	900	421	40	40	24975	24975	75
sm-.01	R-20	N-4000	1D	20896-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0686269247586297	0.731781996268657	0.734988370646766	24975	24975	725	421	40	40	24975	24975	75
sm-.01	R-20	N-4000	1D	20897-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0690663783221659	0.744242444029851	0.742734235074627	24975	24975	800	421	40	40	24975	24975	75
sm-.01	R-20	N-4000	1D	28328-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0715726060906867	0.744524564676617	0.747195273631841	24975	24975	925	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	31099-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0691075589983574	0.733025652985075	0.730707338308458	24975	24975	750	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	31957-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0687592589309982	0.737949284825871	0.748232058457711	24975	24975	925	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	34265-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0646044717032415	0.710042257462687	0.708167630597015	24975	24975	975	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	40854-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0662567418253152	0.730460354477612	0.709584017412935	24975	24975	975	421	40	40	24975	24975	75
sm-.01	R-20	N-4000	1D	50126-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0668635858711195	0.728089987562189	0.721386815920398	24975	24975	775	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	6356-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0695199861736448	0.73964835199005	0.735374720149254	24975	24975	875	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	63798-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0679765395114688	0.727082711442786	0.713689458955224	24975	24975	900	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	64621-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0655703223786058	0.710443532338308	0.714459017412935	24975	24975	725	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	6546-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0681761914891103	0.748559514925373	0.727812655472637	24975	24975	900	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	68570-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0669622315973576	0.713132929104478	0.733303171641791	24975	24975	875	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	79981-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0696923754150861	0.730086287313433	0.746707151741294	24975	24975	850	421	40	40	24975	24975	75
sm-.01	R-20	N-4000	1D	89172-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0678723130192269	0.724764116915423	0.727724720149254	24975	24975	950	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	90097-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0664560983680174	0.706296393034826	0.721289179104478	24975	24975	925	421	40	40	24975	24975	75
sm-.01	R-20	N-4000	1D	93471-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0691538625163966	0.749412562189055	0.729482555970149	24975	24975	850	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	93637-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0672376655912835	0.725914334577114	0.734576337064677	24975	24975	925	421	40	40	24975	24975	50
sm-.01	R-20	N-4000	1D	96689-r1-501-sb0.01-sm-0.01-N4000-pophistory-run.Rdata	0	0.3	0.2	4000	1	501	2	0.01	-0.01	1000	25	0.953770108230929	0.0700825356589972	0.734740453980099	0.737860820895522	24975	24975	775	421	40	40	24975	24975	50
sm-.01	R-30	N-100	2D	11123-r101-101-sb0.01-sm-0.01-N100-pophistory-run.Rdata	0	0.3	0.2	100	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-30	N-100	2D	1308-r101-101-sb0.01-sm-0.01-N100-pophistory-run.Rdata	0	0.3	0.2	100	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-30	N-100	2D	14528-r101-101-sb0.01-sm-0.01-N100-pophistory-run.Rdata	0	0.3	0.2	100	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-30	N-100	2D	17535-r101-101-sb0.01-sm-0.01-N100-pophistory-run.Rdata	0	0.3	0.2	100	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sm-.01	R-30	N-100	2D	19031-r101-101-sb0.01-sm-0.01-N100-pophistory-run.Rdata	0	0.3	0.2	100	101	101	2	0.01	-0.01	1000	25	0.742706471781286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
